datavault;src_name;src_physical_schema;stg_physical_schema;dv_physical_schema;src_table_name;stg_table_name;dv_table_name;src_column_name;src_column_order;stg_column_name;dv_column_name;dv_column_type
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;iRevProfitAcc;10;iRevProfitAcc;iRevProfitAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;iTaxControlAccID;9;iTaxControlAccID;iTaxControlAccID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;iAccountsIDLossAcc;8;iAccountsIDLossAcc;iAccountsIDLossAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;iAccountsIDProfitAcc;7;iAccountsIDProfitAcc;iAccountsIDProfitAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;iAccountsIDControlAcc;6;iAccountsIDControlAcc;iAccountsIDControlAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;dGroupTimeStamp;5;dGroupTimeStamp;dGroupTimeStamp;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;DiscMtrxRow;4;DiscMtrxRow;DiscMtrxRow;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;Description;3;Description;Description;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;idVenClass;1;idVenClass;idVenClass;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;SAT_CSG_13_NP_VendorClass;Code;2;Code;Code;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;bObjectToProcess;88;bObjectToProcess;bObjectToProcess;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iTaxState;87;iTaxState;iTaxState;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;dRMCDApprovalDate;86;dRMCDApprovalDate;dRMCDApprovalDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cRMCDApprovalNumber;85;cRMCDApprovalNumber;cRMCDApprovalNumber;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;dDateTaxVerified;84;dDateTaxVerified;dDateTaxVerified;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;bTaxVerified;83;bTaxVerified;bTaxVerified;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_Checksum;82;Vendor_Checksum;Vendor_Checksum;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_iChangeSetID;81;Vendor_iChangeSetID;Vendor_iChangeSetID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_iModifiedAgentID;80;Vendor_iModifiedAgentID;Vendor_iModifiedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_iCreatedAgentID;79;Vendor_iCreatedAgentID;Vendor_iCreatedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_iModifiedBranchID;78;Vendor_iModifiedBranchID;Vendor_iModifiedBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_iCreatedBranchID;77;Vendor_iCreatedBranchID;Vendor_iCreatedBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_dModifiedDate;76;Vendor_dModifiedDate;Vendor_dModifiedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_dCreatedDate;75;Vendor_dCreatedDate;Vendor_dCreatedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Vendor_iBranchID;74;Vendor_iBranchID;Vendor_iBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iBankDetailID;73;iBankDetailID;iBankDetailID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iSPQueueID;72;iSPQueueID;iSPQueueID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cSwiftCode;71;cSwiftCode;cSwiftCode;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cBankCode;70;cBankCode;cBankCode;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cPassportNumber;69;cPassportNumber;cPassportNumber;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cIDNumber;68;cIDNumber;cIDNumber;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cBankAccHolder;67;cBankAccHolder;cBankAccHolder;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iBankDetailType;66;iBankDetailType;iBankDetailType;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iAgeingTermID;65;iAgeingTermID;iAgeingTermID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iDefTaxTypeID;64;iDefTaxTypeID;iDefTaxTypeID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iEUCountryID;63;iEUCountryID;iEUCountryID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;bSourceDocEmail;62;bSourceDocEmail;bSourceDocEmail;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;bSourceDocPrint;61;bSourceDocPrint;bSourceDocPrint;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iSettlementTermsID;60;iSettlementTermsID;iSettlementTermsID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;fForeignBalance;59;fForeignBalance;fForeignBalance;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;bRemittanceChequeEFTS;58;bRemittanceChequeEFTS;bRemittanceChequeEFTS;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;bForCurAcc;57;bForCurAcc;bForCurAcc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cStatEmailPass;56;cStatEmailPass;cStatEmailPass;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;bStatEmail;55;bStatEmail;bStatEmail;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;bStatPrint;54;bStatPrint;bStatPrint;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iCurrencyID;53;iCurrencyID;iCurrencyID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cBankRefNr;52;cBankRefNr;cBankRefNr;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iAreasID;51;iAreasID;iAreasID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;dTimeStamp;49;dTimeStamp;dTimeStamp;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cWebPage;48;cWebPage;cWebPage;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;cAccDescription;47;cAccDescription;cAccDescription;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iCountryID;46;iCountryID;iCountryID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iBusClassID;45;iBusClassID;iBusClassID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iBusTypeID;44;iBusTypeID;iBusTypeID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;UseEmail;43;UseEmail;UseEmail;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;CheckTerms;42;CheckTerms;CheckTerms;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;DCBalance;41;DCBalance;DCBalance;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;DiscMtrxRow;40;DiscMtrxRow;DiscMtrxRow;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;AutoDisc;39;AutoDisc;AutoDisc;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;BankAccType;38;BankAccType;BankAccType;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;BankAccNum;37;BankAccNum;BankAccNum;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;BranchCode;36;BranchCode;BranchCode;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;BankLink;35;BankLink;BankLink;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;EMail;34;EMail;EMail;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;BFOpenType;33;BFOpenType;BFOpenType;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;On_Hold;32;On_Hold;On_Hold;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Discount;31;Discount;Discount;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Interest_Rate;30;Interest_Rate;Interest_Rate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Credit_Limit;29;Credit_Limit;Credit_Limit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Registration;28;Registration;Registration;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Tax_Number;27;Tax_Number;Tax_Number;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;CT;26;CT;CT;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;AccountTerms;25;AccountTerms;AccountTerms;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Fax2;24;Fax2;Fax2;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Fax1;23;Fax1;Fax1;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Telephone2;22;Telephone2;Telephone2;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Telephone;21;Telephone;Telephone;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Delivered_To;20;Delivered_To;Delivered_To;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;PostPC;19;PostPC;PostPC;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Post5;18;Post5;Post5;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Post4;17;Post4;Post4;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Post3;16;Post3;Post3;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Post2;15;Post2;Post2;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Post1;14;Post1;Post1;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Addressee;13;Addressee;Addressee;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;PhysicalPC;12;PhysicalPC;PhysicalPC;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Physical5;11;Physical5;Physical5;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Physical4;10;Physical4;Physical4;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Physical3;9;Physical3;Physical3;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Physical2;8;Physical2;Physical2;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Physical1;7;Physical1;Physical1;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Contact_Person;6;Contact_Person;Contact_Person;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Init;5;Init;Init;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Title;4;Title;Title;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Name;3;Name;Name;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;iClassID;50;iClassID;iClassID;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;DCLink;1;DCLink;DCLink;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;SAT_CSG_13_NP_Vendor;Account;2;Account;Account;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblPeriod;_etblPeriod;LINKSAT_CSG_13_NP_FinancialPeriod_FinancialYear;iYearID;6;iYearID;iYearID;FOREIGN_KEY
